downstream_data,remote_ip,protocol,tx_bytes,event_timestamp,subscriber_id,bytes_sent,destination_domain,destination_ip,vpn_usage,conn_protocol,service_protocol,server_ip,vpn_detected,time_spent,is_vpn,transport_protocol,session_duration,user_id,timestamp,customer_id,dest_port,access_time,encrypted_tunnel,ip_dst,download_bytes,upstream_data,bytes_received,port,duration,upload_bytes,server_port,remote_port,url,msisdn,is_fraud,rx_bytes,connection_time,host,domain
,,HTTPS,,05/15/2023 21:34:11,,,,,,,,,True,,,,,5789958048001,,,,,,127.39.131.243,85602,,,,3077,5877,22607,,,,False,,,,
79255,,DNS,,2023-04-07T20:52:27.000Z,,6512,,53.30.217.204,,,,,,,,,,1545336483468,,,,,True,,,,,,1650,,,,,,False,,,,amazon.in
,,HTTP,8630,,,,,,,,,,,,True,,,1853220870101,14/10/2023 15:19:22,,,,,77.110.15.207,,,81674,,2851,,35031,,zoom.us,,False,,,,
73750,247.109.159.84,,,,,,amazon.in,,,DNS,,,,,True,,,,,,15415,2023-11-14T04:09:45.000Z,,,,8022,,,,,,,,4719925161481,False,,845,,
,,,,,,,flipkart.com,,,,,34.19.204.116,,,,UDP,,5675981194570,,,,,True,,,2006,,,,,21819,,,,False,67300,1970,,
,,,4427,,,,,225.192.38.45,True,TCP,,,,,,,1400,3080401452132,,,,,,,,,45968,10905,,,,,fileshare.cc,,False,,1677044428,,
,,TCP,,,,2265,instagram.com,,,,,,,,False,,,,,,,,,,19649,,,,,,,,,5796089728657,False,,1695,,
69175,,,,,5549202210115,325,,236.184.16.58,,,HTTP,,,,,,,,2023-01-16T22:00:40.000Z,,,,False,,,,,,,,,26992,youtube.com,,False,,3087,,
,,,,,,,,,,,,100.219.168.150,,,True,HTTPS,,,11/01/2023 12:56:22,,5541,,,,,7139,44940,,,,,,,4190350245117,False,,2860,,facebook.com
,109.142.249.46,,,,,,,,,TCP,,,,,False,,,,,,,2023-07-29T07:44:59.000Z,,,93346,,,,,1704,,44795,,3068774755504,False,,53,zoom.us,
49602,137.241.183.207,,,,,,,,,TCP,,,,,False,,198,3636138691928,,,,,,,,,,37604,,6802,,,,,False,,05/10/2023 07:21:15,flipkart.com,
,,,,,,8029,,,False,HTTP,,183.41.52.123,,,,,,,,3097732988229,,1675834012,,,,,,37786,3144,,,,,,False,95911,,,facebook.com
,,TCP,,,,329,,,,,,187.15.83.84,,2728,True,,,,,,,,,,56420,,,37471,,,,,youtube.com,4033287368742,False,,21/06/2023 03:27:06,,
,63.249.31.213,,,,,585,,,,,DNS,,False,,,,,,2023-01-05 21:37:01,,,,,,,,67492,,150,,,46207,,9309666603050,False,,,,
,,,,,,671,,,,,,93.141.45.82,,,True,HTTP,,,,,29279,,,,,,,,,,,,amazon.in,7946423754309,False,43767,2366,,
,,,,,,,,195.16.236.132,,,,,,,False,UDP,,,,,2571,2023-04-25 08:47:36,,,35630,2412,,,,,,,,8799456369991,False,,1773,,snapchat.com
,242.181.204.81,,,,,,,,,,,,True,3222,,HTTPS,,,04/29/2023 07:54:15,,50514,,,,23172,,,,,3599,,,,8642862378484,False,,,,netflix.com
,162.107.143.187,,,,,217,,,,,UDP,,,,,,,,12/04/2023 06:57:26,,50204,,False,,28730,,,,,,,,,5698742070116,False,,1995,,zoom.us
26772,,,,1676793188,,,,,,HTTPS,,,,,True,,,,,,,,,,,8682,,,,,,13518,twitter.com,3536999217809,False,,2468,,
,,DNS,,10/25/2023 15:18:49,7582079511384,6617,,,,,,,False,,,,,,,,28568,,,,29259,,,,,,,,instagram.com,,False,,2749,,
,195.205.123.226,HTTPS,,,,,instagram.com,,,,,,,,False,,2473,,,,,2023-03-28 05:33:35,,,37900,5528,,37537,,,,,,7706461307047,False,,,,
,,,2795,16/02/2023 00:34:17,,,,98.192.113.85,False,,,,,,,HTTPS,,,,3628750089621,,,,,26814,,,25594,2886,,,,,,False,,,flipkart.com,
,,HTTP,,15/08/2023 07:34:06,,,,,,,,,,,,,,,,,,,False,237.229.101.240,,390,,40242,1765,,,,,1402555503455,False,64975,,,amazon.in
,100.223.176.44,,8671,,,,,,,,HTTP,,,,False,,,6728247444200,2023-03-08T18:14:49.000Z,,,,,,,,,,,,,29000,,,False,70755,1813,fileshare.cc,
,,,,2023-09-19T20:46:36.000Z,,,,206.84.135.113,,,,,False,,,HTTP,2437,1791303673607,,,,,,,,1846,13395,57336,,,,,,,False,,,amazon.in,
,,,,,,,,118.220.62.41,,,,,,3091,,,,2034238351072,1681905113,,,,False,,,9423,,,,,12207,,,,False,53102,,,facebook.com
38584,,,,,,,,,,,,,False,,,,3588,1023197516485,2023-02-21T08:08:04.000Z,,,,,1.13.85.173,,,,,,1133,31584,,,,False,,,instagram.com,
,148.210.224.41,,,2023-10-22T03:27:17.000Z,,,,,,,TCP,,,2197,True,,,3123157137669,,,,,,,,5108,19356,52099,,,,,,,False,,,,zoom.us
,,,,05/24/2023 20:59:21,,,,,False,,TCP,11.135.21.26,,,,,1930,4426363444501,,,,,,,50519,,,54189,,8564,,,,,True,,,,netflix.com
,,UDP,,,,3778,youtube.com,,,,,31.220.24.32,,,True,,2911,2292541169836,1691474681,,58932,,,,,,,,,,,,,,False,80564,,,
28472,,,,,,,,,,,,181.198.55.207,,,,,,,,,3173,2023-12-25 22:02:18,True,,,2319,,,669,,,,,9884945261144,False,,,,fileshare.cc
,,HTTP,2167,,,,,,,,,,,,False,,,5156844498842,2023-05-20T15:28:06.000Z,,,,,,,,59874,,2055,,,44572,,,False,,,instagram.com,
,,DNS,,1692641467,,,,218.97.147.232,,,,,,,False,,,7316266084884,,,,,,,,,37456,,,6411,25595,,,,False,,800,amazon.in,
,,,,,,6065,fileshare.cc,,,,,79.65.138.204,,189,,HTTPS,,,1696410100,3411138574486,38961,,False,,,,65236,,,,,,,,False,,,,
,,,,,,,fileshare.cc,,,TCP,,,True,,,,617,,,,7078,2023-06-24 14:12:34,,191.158.199.32,11499,3740,,,,,,,,3664340883304,False,,,,
,58.55.141.38,,,,,,facebook.com,,False,,DNS,,,,,,1989,2497245062278,,,2030,,,,,,25809,,,4355,,,,,False,,03/17/2023 21:04:05,,
,,,,,,,fileshare.cc,,,,,,False,,,HTTPS,2526,,2023-09-15 03:58:13,2419559898959,,,,146.196.77.159,,,89044,26765,,7140,,,,,False,,,,
61840,231.238.95.12,,,24/11/2023 11:43:15,3255655317439,,instagram.com,,,,HTTP,,,2270,False,,,,,,64547,,,,,,,,,3068,,,,,False,,,,
,,,,,,7886,zoom.us,,True,HTTPS,,100.184.97.52,,2690,,,,,2023-06-10 07:33:31,,,,,,93316,,,,,,49157,,,9313449374147,False,,,,
,,,,,,,,,,UDP,,55.35.245.49,,,,,,6381299274023,06/30/2023 16:47:51,,,,False,,21588,9523,,44796,,,,,,,True,,996,,facebook.com
,182.66.59.187,,,,9910010556919,,amazon.in,,True,,,,,,,HTTP,,,,,,,,,,3607,,,,,10057,,,,False,64372,1791,,
,,,6745,,4635477081831,,twitter.com,102.237.158.235,,TCP,,,,,5,,,,,,,12/18/2023 04:17:01,,,,,99928,,906,,56263,,,,False,,,,
,,DNS,6601,,3351238459668,,,218.5.153.184,,,,,,,,,3115,,,,65425,07/08/2023 09:31:05,False,,52057,,,,,,,,,,False,,,,snapchat.com
,8.199.120.239,,,,8618405849303,3704,,,,TCP,,,,,True,,,,,,5790,29/06/2023 03:34:15,,,,,33095,,,,,,,,False,,2910,facebook.com,
,126.204.236.218,DNS,1188,,,,,,False,,,,,,,,3229,,,8214914439380,31211,,,,40458,,,,,,,,,,False,,04/10/2023 14:20:26,snapchat.com,
,,,,,3020378567558,,,58.54.171.157,True,,,,,,,UDP,1691,,2023-07-06 01:00:13,,,,,,99381,,,,,8192,,15,,,False,,,youtube.com,
,,,,2023-07-15T16:32:11.000Z,,,,,,HTTPS,,171.118.198.231,True,,,,,1472111985771,,,,,,,,3183,,2397,3281,,,,,,False,56678,,snapchat.com,
,79.49.238.255,,,,,,,,,,,,False,,,,,,,,,2023-08-28 00:15:32,,,,5585,,,,,,52978,,9602288823599,True,72338,2402,youtube.com,
,,,,,,,,,,HTTP,,215.252.217.179,,,False,,2123,,,,,28/03/2023 13:55:58,,,,,,,,6354,,52985,,1899779259887,False,33994,,netflix.com,
4274,,,,,,,,,False,HTTP,,2.139.203.161,,,,,,,,7415713281371,,1683196623,,,,,,,971,5734,42054,,,,False,,,netflix.com,
,,UDP,490,,1753873540489,,,54.28.140.44,,,,,,,True,,2894,,,,47299,,,,,,,,,,,,flipkart.com,,False,6024,2023-12-23 10:04:27,,
82360,51.242.135.57,,1464,,,,netflix.com,,,,,,,,,DNS,,,,,,20/01/2023 09:00:58,True,,,,,,,,,9610,,8597212038938,False,,3342,,
,115.190.138.242,,,02/14/2023 09:35:48,,,,,,,,,True,1409,,TCP,,8511991121518,,,,,,,24353,,,,,3015,,13788,,,False,,,zoom.us,
,,DNS,,1680870285,,,,,,,,,True,,,,,,,3238149494433,,,,166.152.52.106,1544,,,,1370,8284,,16284,facebook.com,,False,,,,
,,HTTP,,,,4307,,,,,,59.130.179.236,True,30,,,,,2023-09-29T09:47:25.000Z,8762300367129,,,,,,,,,,,60929,,,,False,62820,,,zoom.us
81184,,,,2023-01-22T20:03:17.000Z,5702962763138,,,191.110.12.102,,,,,,1523,True,HTTPS,,,,,,,,,,5617,,63683,,,,,,,False,,,snapchat.com,
,,,,,,,,,,,UDP,165.60.180.140,,,True,,,7203648832131,,,55155,16/05/2023 00:07:01,,,82317,,,,854,431,,,fileshare.cc,,False,,,,
,,DNS,,,,9840,,248.28.177.152,,,,,True,,,,3099,6291637935489,2023-09-28 04:31:51,,46454,,,,,,,,,,,,,,False,26823,,snapchat.com,
,,,,,5831545281125,,,,,,,,,,,DNS,325,,03/09/2023 21:22:03,,50726,,True,48.185.186.239,31949,,,,,5555,,,,,False,,,youtube.com,
27578,,,,,,,,,False,HTTPS,,74.208.148.21,,,,,,,,6724527003131,,,,,,5782,,,1480,,,,netflix.com,,False,,2023-01-16T18:35:01.000Z,,
,,,288,,7546696283087,,,,,UDP,,31.64.111.229,,1925,,,,,,,,10/22/2023 06:33:02,False,,,,,,,,18905,,facebook.com,,False,93162,,,
,151.113.175.15,,,2023-12-04 17:47:19,,,,,,,,,,3008,True,HTTPS,,,,8420793350055,,,,,20308,,,50891,,6163,,,netflix.com,,False,,,,
,203.148.180.182,HTTP,,,,,,,,,,,,,,,3283,,,1979464823590,,06/23/2023 10:18:02,True,,,2025,73180,,,,22034,,,,False,,,,instagram.com
,175.241.164.81,,,2023-02-10 17:14:42,,767,,,True,DNS,,,,,,,,,,,,,,,,,,47068,1602,,,,,4531724562583,False,80758,,,instagram.com
,,,,,,,,,False,UDP,,,,,,,,7498749490705,,,,,,13.16.97.121,,,30969,61633,,49,,,,,False,,175,,netflix.com
,,,7597,,6258038917933,,,,,,,197.207.222.149,True,3475,,HTTPS,,,,,,,,,,,,9759,,,,,,,False,25454,20/09/2023 03:22:31,facebook.com,
20011,66.196.111.171,,,,,,,,,,,,True,2678,,HTTPS,,,,,,2023-09-27 16:14:00,,,,4583,,53109,,,,,facebook.com,7826039198031,False,,,,
,,HTTP,,2023-05-17T13:58:13.000Z,,,,,,,,232.26.115.239,False,,,,1585,,,3399364591092,,,,,54231,,,31849,,1063,,,flipkart.com,,False,,,,
,91.172.34.67,,,,,,,,,HTTPS,,,,1047,,,,,,,,2023-09-15T14:01:51.000Z,True,,,4334,,,,,41760,,,9099454231087,False,54304,,,fileshare.cc
,,,,1702818260,,365,,184.51.188.70,,DNS,,,,,True,,2162,,,2542541479524,,,,,,,53598,,,,21352,,,,False,,,flipkart.com,
,,,4388,,,,,1.205.20.39,,,HTTP,,False,2471,,,,1840596673255,23/05/2023 04:41:29,,,,,,,,,,,,,,,,False,85772,,zoom.us,
,,,9764,,,,,,False,,TCP,242.3.247.245,,,,,,6101569769989,,,,,,,,,18351,48629,,,,,,,False,,1754,,
,,,,,,,,,False,,HTTPS,109.210.179.203,,,,,,,16/08/2023 10:16:02,,11504,,,,54866,5576,,,1696,,,,,3223116257390,False,,,youtube.com,
,,,,2023-02-27 00:16:51,,8571,instagram.com,,,,,,,729,,TCP,,,,,180,,True,217.223.249.21,50219,,,,,,,,,6526437598754,False,,,,
,,,,,9320772629650,,facebook.com,,,HTTP,,,,,,,,,,,,2023-01-29T16:06:21.000Z,True,221.55.116.16,,5431,75184,,,,11577,,,,False,,2165,,
34553,2.161.246.188,,,,,,,,,,,,,,,,3358,,,7424303373173,,,False,,,,,12682,,4627,,,,,False,,1683427195,,zoom.us
,,TCP,,,,,,,,,,216.191.194.55,True,,,,387,,1700319907,,,,,,73777,3888,,39658,,,,,,4736031455087,False,,,youtube.com,
889,,,6271,1685736257,,,instagram.com,206.151.181.76,,,,,,,,HTTP,2720,5534697859496,,,,,False,,,,,21893,,,,,,,True,,,,
,,,,,,7667,fileshare.cc,,,,,7.112.223.1,,2277,,,,,,,,2023-10-15T15:52:41.000Z,False,,25740,,,4457,,,,,,3130582328400,False,,,,
,,HTTP,,2023-09-17 04:42:46,,,,,,,,,True,,,,,,,7784749790053,,,,,,9233,,,1483,,,32169,youtube.com,,False,77715,,,
,,,,,7277077476417,,,185.213.242.96,True,TCP,,,,,,,2035,,,,,,,,,7370,36992,,,,,7907,facebook.com,,False,,1677232629,,
48449,229.130.218.63,,,,,,fileshare.cc,,,,,,True,,,DNS,,,,1634680293603,,11/02/2023 22:16:08,,,,,,,1722,9434,,53075,,,False,,,,
,,,,,6831891719020,,,,,,,173.141.251.129,,,False,DNS,,,02/04/2023 15:25:12,,8120,,,,97790,,,,,9664,,,,,False,,2421,fileshare.cc,
,,,,,7568892105766,5240,,,,,,124.253.247.40,,,True,UDP,,,,,,2023-11-26 23:36:23,,,32468,,,,,,,13359,,,False,,868,,instagram.com
,,,,,,,,105.193.235.2,,TCP,,,,,True,,,4278854077728,,,,10/11/2023 09:20:30,,,,,,35200,3109,9499,,,zoom.us,,False,35738,,,
,,,,,,,,,True,,DNS,158.212.58.109,,,,,,,,2876906707812,,2023-09-26T02:35:06.000Z,,,40207,5268,,,,,49982,,twitter.com,,False,,1837,,
,,,,,,2789,,,,,,254.83.1.91,,,True,HTTP,,7760971609416,,,,04/06/2023 10:59:29,,,,,,,2552,,54430,,,,False,32772,,instagram.com,
69,64.39.26.226,,,,1874821188719,,fileshare.cc,,,,,,,,,HTTPS,,,,,,,True,,,1409,,,547,,,50712,,,False,,1701721237,,
57582,,,,,,5244,,,,,,,,,True,TCP,,,1682127628,,,,,206.6.71.174,,,,,,,39144,,amazon.in,4372072653743,False,,1766,,
,193.43.110.185,,,,,2769,youtube.com,,,,DNS,,,,True,,,5757138437164,,,26003,,,,,,20166,,496,,,,,,True,,09/15/2023 04:06:38,,
,,,4484,,,,netflix.com,,,DNS,,,,1706,False,,,,2023-10-06T02:41:52.000Z,6229656295282,,,,241.63.126.197,,,,,,,43780,,,,False,75601,,,
,,,,,,,,184.6.64.75,,HTTP,,,,,True,,1610,4005478538234,01/05/2023 10:33:07,,,,,,,,20732,57458,,1348,,,,,False,,,,twitter.com
,,,7363,,3369845950171,,,,,,,181.218.202.240,,550,True,HTTPS,,,,,,2023-11-13T07:12:19.000Z,,,,,23403,63658,,,,,twitter.com,,False,,,,
13562,,,,,,,,,,UDP,,171.106.91.248,,1307,True,,,,2023-06-27 10:32:04,8602877435255,28469,,,,,,,,,3606,,,,,False,,,,amazon.in
40964,,DNS,,,,3142,youtube.com,,,,,155.188.120.36,True,2763,,,,,,,,22/08/2023 23:40:54,,,,,,,,,,47545,,7194340343235,False,,,,
48609,,,,02/08/2023 15:05:42,,,,,,DNS,,,,1471,,,,,,,,,False,240.5.166.183,,,,,,2816,51193,,,9875025436328,False,,,youtube.com,
31120,28.117.219.117,TCP,,,,,,,True,,,,,1373,,,,2751989019722,,,,,,,,,,,,4135,23297,,,,False,,1673712804,,flipkart.com
,,,,1688103666,,,,245.61.36.82,,,HTTPS,,,,,,,,,,20787,,True,,,,40093,,3509,3572,,,,5049080919750,False,,,,instagram.com
,,,,,,8922,amazon.in,,,UDP,,,False,,,,,,,,,18/09/2023 00:40:52,,244.190.47.19,,,5979,,,,,8454,,2681619485226,False,,2894,,
,,,,,,,facebook.com,,True,,,,,,,TCP,,,,,,1700977814,,53.157.156.66,82455,,,,1206,41,26959,,,4299737922109,False,,,,
16891,,,,,,,amazon.in,,,,HTTP,,,,,,892,,,,,,True,20.254.232.251,,,,,,7623,,48206,,3295506487014,False,,1701552952,,
,,TCP,,,7010029707317,,,,,,,203.233.114.143,,,True,,,,2023-09-14T14:55:24.000Z,,36407,,,,,5116,5259,,,,,,,,False,,2371,youtube.com,
83225,21.161.128.15,,,,,903,,,,,,,,,False,HTTPS,35,,,6380852017828,14936,04/11/2023 06:57:42,,,,,,,,,,,,,False,,,,snapchat.com
99113,179.84.69.54,,,,1635008420451,,,,,HTTPS,,,,,False,,2782,,2023-08-19T18:47:32.000Z,,,,,,,4552,,,,,2051,,,,False,,,amazon.in,
15080,,,,,8191611452356,6799,,,True,HTTPS,,,,1060,,,,,,,,,,70.76.221.64,,,,,,,,19702,amazon.in,,False,,2023-09-05T02:58:44.000Z,,
,145.247.131.30,HTTP,,,5296958360502,,amazon.in,,True,,,,,,,,,,,,,1678426964,,,57984,1666,,,,,,41884,,,False,,933,,
,177.194.190.49,HTTP,,2023-03-11 09:00:35,,363,,,,,,,,,,,3346,,,5309090919453,,,False,,,,31733,8173,,,,,,,False,,,,facebook.com
,,,874,03/05/2023 02:39:33,,,,,,UDP,,,,,True,,2661,,,4612732510719,,,,,47258,,,759,,,,,facebook.com,,False,,,,
41524,,,,07/29/2023 03:57:23,3173768500444,,,157.159.138.72,,,HTTP,,,,,,,,,,,,True,,,,,,,7195,45992,,snapchat.com,,False,,1350,,
,53.170.87.15,,,,,,,,,,,,,,False,,2037,7517849784069,10/31/2023 08:22:25,,,,,,89941,,,60691,,8340,,,,,False,,,twitter.com,
97228,,,7127,,5653126845116,,facebook.com,,,,,,,1599,False,DNS,,,,,,,,,,,,,,,,37245,,,False,,2023-10-28 08:55:49,,
,91.101.222.22,DNS,,,,,,,False,,,,,,,,,,,,,08/28/2023 05:43:19,,,,,57728,,3336,4153,,28452,,1426293387093,False,,,facebook.com,
74709,,UDP,,,,,twitter.com,,False,,,,,,,,3221,,,,,,,67.136.79.235,,,,,,9701,,23429,,6229485556633,False,,2023-05-07T23:06:21.000Z,,
51054,,,672,2023-03-16 10:11:21,,,,248.106.201.66,,,HTTP,,False,,,,,,,3333148992997,,,,,,,,,3140,,,6709,,,False,,,,netflix.com
,,UDP,,,6135277000660,,,,False,,,,,,,,1304,,12/14/2023 23:10:18,,,,,204.69.226.215,30056,,,,,3565,52075,,,,False,,,,snapchat.com
,,UDP,,2023-08-14 06:00:44,9611415506616,5850,facebook.com,,,,,,,,,,,,,,,,False,161.128.197.195,14611,,,,280,,60716,,,,False,,,,
,,HTTPS,,1678294055,,,zoom.us,,,,,,,1529,,,,2852109020302,,,,,-8,71.43.159.174,54008,,,,,449,64141,,,,False,,,,
,,,,20/01/2023 04:47:03,,,,84.237.179.58,,TCP,,,,,True,,,8273828771838,,,,,,,7440,,,29195,,9034,,,,,False,,806,,zoom.us
,,DNS,,,,4870,,125.166.174.173,,,,,,,,,1244,,,,,,True,,,,57385,,,,321,,,8445524491030,False,,09/10/2023 23:39:07,,twitter.com
,,DNS,,2023-12-06 11:47:41,5756905813532,,facebook.com,,False,,,38.54.249.197,,,,,,,,,,,,,93708,4704,,,3516,,12674,,,,False,,,,
,,UDP,,,,1804,,,,,,149.230.162.110,,,,,,,,,,,True,,,,,,872,,3434,,,6095672858377,False,34871,1676551860,snapchat.com,
,,,3423,,,,,,,UDP,,46.221.71.25,,,,,,,09/18/2023 16:16:36,,,,False,,65063,,,50690,2971,,,,,2199775751994,False,,,amazon.in,
,,,,,,,instagram.com,,,DNS,,,,2677,True,,,3496381573188,,,,28/12/2023 11:06:08,,98.10.3.0,,3377,35224,21866,,,,,,,False,,,,
,,,5070,,1433980575006,,,,,,,,,,,DNS,,,,,,,False,,,,37196,,3555,,,3335,youtube.com,,False,,1694579098,,
96218,,,4117,2023-05-11T13:38:26.000Z,6719775680921,,,135.76.148.255,False,DNS,,,,958,,,,,,,,,,,,,,17961,,,,,amazon.in,,False,,,,
60913,,,,,9108959666509,4366,netflix.com,2.148.139.132,False,,HTTPS,,,,,,3400,,24/12/2023 04:28:31,,23011,,,,,,,,,,,,,,False,,,,
,,,1166,,7770728280704,,,,,HTTP,,91.64.4.175,,1314,,,,,1690256391,,,,False,,,,,,,,9154,,,,False,8139,,,
,212.239.118.221,,,1703102320,7363226022581,7084,,,True,,HTTPS,,,,,,573,,,,,,,,,,,,,,,,,,False,4915,,snapchat.com,
,,HTTP,,,5425335194605,,instagram.com,,,,,,,,,,,,,,,09/14/2023 19:21:41,True,82.190.68.148,,7505,45418,37324,790,,,,,,False,,,,
,237.72.167.198,,7090,,,,flipkart.com,,,,,,False,455,,DNS,,,2023-12-07 09:06:52,,,,,,55659,,,,,,45384,,,8694593675884,False,,,,
,,,2094,2023-10-17 22:04:16,9467245016263,,,2.67.253.39,,DNS,,,False,,,,,,,,,,,,,,,,2951,,,3810,,,False,24634,,youtube.com,
88299,105.111.120.108,,,,,,,,,,,,,,,UDP,2998,,2023-03-19 01:17:52,4219888139275,,,False,,,2110,,,,,,,,,False,,,,amazon.in
39630,,,,,,,,,,,DNS,,,,True,,,,,7098630506023,,,,245.108.126.94,,,,,1908,4351,56032,,,,False,,01/26/2023 17:45:44,,
,,,,08/12/2023 12:54:37,,,,17.224.65.227,,HTTP,,,,,,,438,,,,62064,,True,,,,,,,1604,,,,9612356948483,False,51080,,,facebook.com
,,,,,4916383143341,,fileshare.cc,,True,,DNS,121.169.92.147,,,,,,,,,,,,,,9900,28983,31009,540,,,,,,False,,2023-11-22T09:05:10.000Z,,
,12.1.141.128,HTTPS,,,,,,,False,,,,,,,,,,,4288541956848,,1680291803,,,,,73859,,,2637,,16462,,,False,,1029,instagram.com,
87251,,,,,,,,82.246.54.28,,,,,True,59,,HTTP,,9948400360358,2023-01-25T22:50:08.000Z,,14307,,,,,,,,,720,,,flipkart.com,,False,,,,
,183.146.193.181,,,1685334542,,1075,,,,HTTPS,,,True,2165,,,,,,,,,,,,,,,,,,63711,,5243547131369,False,98125,,zoom.us,
16771,115.161.78.93,,9249,,6757010190182,,,,,,,,,573,False,DNS,,,,,,,,,,,,25898,,,,,,,False,,2023-07-30 00:27:32,,zoom.us
99258,,,,08/08/2023 11:10:24,3530958687137,3291,fileshare.cc,217.241.23.39,True,,,,,500,,DNS,,,,,,,,,,,,,,,,31896,,,False,,,,
,,,9217,,,,,,,HTTPS,,176.12.25.224,,,False,,,9231501403363,10/03/2023 07:44:02,,20363,,,,,,,,1546,,,,,,False,89700,,flipkart.com,
,189.81.249.125,,,,,,,,,HTTPS,,,False,3359,,,,,17/10/2023 05:19:41,7688883297997,19935,,,,,,,,,2723,,,,,False,7199,,netflix.com,
,,HTTP,,,,,,,,,,102.86.197.241,,,False,,,,,7797832198426,,,,,,4184,98826,,2475,,,40376,amazon.in,,False,,2023-02-14 19:54:36,,
,108.34.69.104,UDP,,,,,zoom.us,,,,,,True,,,,2499,,2023-03-04T14:22:58.000Z,,,,,,,,88280,,,48,32364,,,1487669723091,True,,,,
,,TCP,,,4801698473250,,,176.111.34.149,,,,,,,True,,187,,07/02/2023 07:05:39,,,,,,,,55905,38906,,2012,,,,,False,,,amazon.in,
,,,,,,7890,,,False,UDP,,88.108.89.150,,2091,,,,2849800587722,,,,2023-12-02 21:11:02,,,,,9542,,,,,34708,,,False,,,,flipkart.com
,,,,,,,,,,,,,,,True,HTTPS,52,,2023-11-16T08:38:38.000Z,,13429,,,140.103.144.58,,,28150,,,9845,,,fileshare.cc,1816272402111,False,,,,
,,,,2023-08-12T17:00:52.000Z,2735646549016,,,43.110.85.197,,,TCP,,False,,,,,,,,,,,,,,61388,,2071,7104,1742,,instagram.com,,False,,,,
,124.173.106.11,,,,3997954777365,,,,,,,,,,,UDP,,,,,,,False,,,,,,,1226,,,,,True,44930,2138,,snapchat.com
,,,,,,,,,,,,186.116.12.230,,,True,TCP,,,,8951857774714,,2023-11-09 17:55:05,,,,,,,2089,5378,,43246,,,False,1029,,fileshare.cc,
61491,,,,,2108778664546,1062,amazon.in,,False,,TCP,,,,,,170,,,,,2023-04-09 09:18:24,,218.196.15.37,,,,,,,,,,,False,,,,
,,,4505,1683750741,,,,,,DNS,,163.152.41.126,False,510,,,,3873717799193,,,,,,,,,,,,,43100,,,,False,43954,,,
,,,,,,3778,,239.247.238.20,False,,,,,,,,,,1676717562,,,,,,,,,,2884,,9999,,,3695385085225,False,66175,,facebook.com,
,,,,,9070151078953,,,186.173.241.8,,,,,False,,,DNS,2061,,2023-03-29T22:33:05.000Z,,,,,,,6951,,,,,59058,,,,False,79495,,zoom.us,
,,,,,,,,202.79.242.127,,UDP,,,True,13,,,,,,2364093684287,64267,1697035064,,,13688,2599,,,,,,,flipkart.com,,False,,,,
,,,,,,,,,,,HTTP,,,,,,,,,8057540857549,,2023-03-29T19:13:49.000Z,True,,38085,5031,,,,,,18084,,,False,,481,,amazon.in
,,,,,,,,,,,HTTP,29.62.208.139,,,False,,,,,5180629105069,,,,,57964,9778,,,1181,,42054,,,,False,,09/16/2023 03:59:33,youtube.com,
,,UDP,,,,,,230.120.24.173,,,,,,3032,False,,,,2023-05-23T17:28:48.000Z,4876332677170,,,,,,1258,65961,53266,,,,,,,False,,,netflix.com,
,222.211.124.228,UDP,,2023-10-30 14:10:20,,,fileshare.cc,,False,,,,,,,,,,,,39790,,,,,8055,,,3260,,,,,8402057335231,False,91767,,,
,,UDP,,,,,,,,,,,False,,,,463,,2023-08-01 01:36:20,,,,,48.246.84.212,,994,10488,63062,,,,,,2431044494813,True,,,facebook.com,
92899,126.86.126.216,HTTP,,2023-05-12 14:16:53,,5286,,,False,,,,,,,,,,,,64210,,,,,,,,2887,,,,flipkart.com,3397750045652,False,,,,
,,DNS,,,,,,112.8.240.159,,,,,,,,,,,,,,2023-12-04T21:52:30.000Z,True,,,8783,,,,,,,zoom.us,9253100843333,False,592,1117,,
,84.41.87.44,,,,,4691,fileshare.cc,,,,,,True,561,,HTTPS,,,1702467142,,,,,,,,,,,,,32795,,6404603133881,False,69005,,,
,115.213.185.165,,,,,,,,,HTTP,,,,,True,,3070,5297719982467,,,,,,,98302,5787,,,,,,14648,,,False,,2023-08-29T16:29:56.000Z,,
,,,,10/16/2023 15:35:12,,,,,,DNS,,,7,,,,583,,,,,,,160.203.254.130,,,,,,3681,,38326,,5817326224619,False,44498,,,netflix.com
2948,64.170.82.145,,8384,,,,flipkart.com,,,,,,True,,,HTTPS,,,2023-02-05T07:20:39.000Z,6993813081805,20467,,,,,,,,,,,,,,False,,90,,
48992,,,3801,2023-12-21 18:28:50,,,,245.33.246.43,,,UDP,,True,,,,3393,4846826163581,,,,,,,,,,,,,,52783,facebook.com,,False,,,,
,,HTTPS,5860,,,,flipkart.com,,,,,,True,,,,1869,,1698203695,,29814,,,186.211.255.234,,,43371,,,,,,,1550042778168,False,,,,
,188.69.98.127,UDP,,,,,fileshare.cc,,,,,,True,,,,,,,6542973974792,,,,,,,,62010,3053,5110,,,,,False,68170,10/07/2023 07:28:45,,
,,,,1686056259,,,amazon.in,,,,,239.215.146.125,,3422,True,HTTPS,,6226223145559,,,,,,,,7441,22851,16711,,,,,,,False,,,,
,,,,,2966100351814,,netflix.com,,,,HTTP,,,,,,,,,,25172,,False,136.43.153.183,,,,,,9577,,,,,False,51597,276,,
